DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegSisGbl,DemVegSisPri,DemVegSisSec,DemVegSisCmr,DemVegIBlo,DemVegEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
4623,F,2017,2017,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.898005899,1.01910872,1.023388229,1.024871647,1.038869798,1.161784912,0.97526377,0.943330869,1.059264365,0.979397898,0.972674077,0.988290815
4624,F,2017,2017,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.898747278,0.965308999,1.035148219,1.030447948,1.048907383,0.976397958,1.177724469,1.169109726,1.108249629,1.120281365,1.133986707,1.181816157
4625,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.857108448,0.931720574,0.907662557,0.925408709,0.932818688,1.017659456,0.87771232,0.856332526,0.963155314,0.889239944,0.918257608,0.869858302
4626,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.865556508,0.890555317,0.930215099,0.949920667,0.940401074,0.893994873,0.988944953,0.958201456,0.895164914,0.896161308,0.904498152,0.94834019
4627,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.820669878,0.85687764,0.799234961,0.79819828,0.829382333,0.866957099,0.755020125,0.774402218,0.854050361,0.782632099,0.806066811,0.768969686
4628,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.8874737,0.893783532,0.902702094,0.880177126,0.899829309,0.843697419,0.820520476,0.832748645,0.798373097,0.829296306,0.82806073,0.870048956
4629,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.85611507,0.899786603,0.851445639,0.842583804,0.865608047,0.888624948,0.781278059,0.776039651,0.880341734,0.79700217,0.771928312,0.788116911
4630,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.061946966,1.125841705,1.150530906,1.10365139,1.131005766,1.051725805,1.014451094,0.949816953,0.906523464,0.889342673,0.900239844,1.029234349
4631,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.996254925,1.00090345,0.958799423,0.956360664,0.982412856,1.082102467,0.919284217,0.90617402,1.029293753,0.88071772,0.844727762,0.845783419
4632,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.287307933,1.217184926,1.195275975,1.180661462,1.18583214,1.212658959,1.216844637,1.18363681,1.123633106,1.086181653,1.072837376,1.146080981
4633,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.983760439,0.995677263,0.932955686,0.934527253,0.950406421,1.072678234,0.907473371,0.91765831,1.040083949,0.924374108,0.920012845,0.906357303
4634,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.275143905,1.163020175,1.158072503,1.143051678,1.139582417,1.167870832,1.212565761,1.216494751,1.141766781,1.184254432,1.179008053,1.192137915
4635,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.863517575,0.943745733,0.881641927,0.897109779,0.897491692,0.96913695,0.838068918,0.835002728,0.958158022,0.885492049,0.850520901,0.848810386
4636,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.109516718,1.075375902,1.152690987,1.099916482,1.076791477,1.07222325,1.162898157,1.17387766,1.091726803,1.119134538,1.120951449,1.151139789
4637,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.756688989,1.015571284,0.882359463,0.976043581,0.927478621,0.94902171,0.842329658,0.857030813,0.952058115,0.894136692,0.867410054,0.867285779
4638,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.775222676,0.979170403,1.087021534,1.028560454,0.947865523,0.841034632,1.078486548,1.12616476,1.046426441,1.091351488,1.100232221,1.118679224
4639,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.897998822,1.019106356,1.023392573,1.02487608,1.0388676,1.161783875,0.975267578,0.943335028,1.059262058,0.979399739,0.972673763,0.988290039
4640,F,2018,2018,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.898746698,0.965309035,1.035145955,1.030448581,1.048904297,0.976398365,1.177722654,1.169109406,1.108250603,1.120279966,1.133985179,1.181817127
4641,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.857107987,0.931721721,0.907661327,0.925412049,0.932817748,1.017660251,0.8777114,0.856330372,0.963154522,0.889247634,0.918259493,0.869856311
4642,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.865556145,0.890554491,0.930216488,0.949924662,0.940402377,0.893994559,0.98894435,0.958203773,0.895164662,0.896163898,0.904496978,0.948342042
4643,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.82067118,0.856878656,0.799232239,0.798196548,0.829382215,0.866957306,0.755017758,0.774402793,0.854048794,0.78263239,0.80606821,0.768969403
4644,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.887474024,0.89378422,0.902700816,0.880175549,0.899827499,0.843697452,0.820519707,0.832748953,0.798374326,0.829295315,0.828060966,0.870048139
4645,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.856113294,0.899789941,0.85143583,0.84259282,0.865613446,0.888620476,0.781282714,0.776030904,0.880349838,0.797006413,0.771925958,0.788126694
4646,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.061944859,1.125843073,1.150528154,1.103648774,1.131005339,1.051725288,1.014452059,0.949815797,0.906522065,0.889343288,0.900241679,1.02923697
4647,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.996252147,1.000907246,0.958794956,0.956360287,0.98241222,1.082100089,0.919282554,0.906173094,1.029292847,0.880721666,0.844723075,0.845782186
4648,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.28730858,1.217182515,1.195276647,1.180659428,1.18583329,1.212658932,1.21684476,1.183634472,1.123632613,1.086180336,1.072838631,1.146081148
4649,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.98375852,0.995677448,0.932958263,0.934528083,0.950405044,1.072683157,0.907471428,0.917657199,1.04008393,0.924373384,0.920011046,0.906357685
4650,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.275143952,1.163019844,1.158075201,1.143050649,1.139578168,1.16787218,1.212565224,1.216496191,1.141766664,1.18425366,1.1790077,1.192137705
4651,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.863520583,0.943745767,0.881657452,0.897111443,0.897492923,0.969132473,0.838079929,0.835007092,0.958155799,0.885490427,0.850522265,0.848811853
4652,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.109515688,1.075371522,1.152691959,1.099917285,1.076792628,1.072224979,1.162895601,1.173876799,1.091729227,1.119134303,1.120952706,1.15113901
4653,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.756686313,1.015563915,0.882373944,0.976039944,0.927479463,0.949013368,0.842341769,0.857028966,0.9520525,0.894133808,0.867410966,0.867280584
4654,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.775226982,0.979175108,1.087018323,1.028569907,0.947871111,0.841035736,1.078487697,1.126167052,1.046423712,1.091349369,1.100233083,1.118679488
4655,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.898003277,1.01910874,1.023393854,1.024875843,1.038872347,1.161784908,0.975264737,0.9433344,1.059264458,0.979402521,0.972670105,0.988288769
4656,F,2019,2019,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.89874593,0.965306403,1.035147902,1.03044886,1.048904107,0.976400123,1.177720769,1.169111161,1.108252034,1.120279693,1.133986161,1.181817199
4657,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.857109338,0.931724261,0.907663757,0.925413,0.932823186,1.017661231,0.877709244,0.856330496,0.963154798,0.889246947,0.918257034,0.869855485
4658,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.865556166,0.890556322,0.930217426,0.949922665,0.940403187,0.893993897,0.988945321,0.958203895,0.895164732,0.896162862,0.904498026,0.948340342
4659,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.820668858,0.856877447,0.79923477,0.79819697,0.829381625,0.86695657,0.755019343,0.77440168,0.854046752,0.782630819,0.806068552,0.768970002
4660,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.887473123,0.893784274,0.902701217,0.880175269,0.899827241,0.843700135,0.820518988,0.832747777,0.798372887,0.829296,0.828061755,0.870048303
4661,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.856107631,0.899780491,0.851439962,0.842589419,0.865615229,0.888620589,0.78128283,0.776036421,0.880348785,0.796999253,0.771924632,0.788128338
4662,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.061947367,1.125840553,1.150525809,1.103650714,1.131003325,1.05172615,1.01445125,0.949816074,0.906521126,0.889342755,0.900241217,1.029232974
4663,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.996251871,1.0009078,0.958794419,0.95636539,0.982413849,1.082100512,0.919283197,0.906170231,1.029292768,0.880720432,0.844721959,0.845782644
4664,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.287309317,1.217186196,1.195274589,1.180660428,1.185832656,1.212658683,1.216844033,1.183635524,1.123632157,1.086181992,1.072837464,1.146081777
4665,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.983757605,0.995673012,0.932957592,0.934527877,0.950402055,1.072678592,0.907470132,0.917659344,1.040085794,0.924372816,0.920011822,0.906356652
4666,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.275143621,1.163021378,1.15807272,1.143048185,1.139580057,1.167872067,1.212566241,1.21649667,1.141767748,1.184254371,1.179008422,1.192139088
4667,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.863525678,0.943744549,0.881655097,0.897108362,0.897487737,0.969135569,0.838079018,0.835002528,0.958153817,0.885491117,0.850522506,0.84881012
4668,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.10951738,1.075374385,1.15269778,1.099919789,1.076791519,1.072226701,1.162894543,1.173879212,1.091729255,1.119132835,1.120953417,1.151139082
4669,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.756681432,1.01556702,0.882369922,0.976045475,0.927472677,0.949020686,0.84233775,0.857028705,0.95205603,0.894130393,0.867407723,0.8672836
4670,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.775222858,0.97917062,1.087030036,1.028569806,0.947872948,0.841036199,1.078485892,1.126165137,1.04642681,1.091352074,1.100230063,1.118680183
4671,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.898003354,1.019103733,1.023389924,1.024874071,1.038872758,1.161775239,0.975275687,0.943336691,1.059267397,0.979401322,0.972672129,0.988289549
4672,F,2020,2020,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.898750327,0.96530878,1.035146745,1.030447937,1.048904561,0.976396134,1.177722076,1.169109667,1.108248999,1.120281348,1.133985743,1.181817012
4673,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.85710584,0.931720232,0.907662891,0.925400867,0.932819442,1.017660437,0.877712337,0.856327367,0.963154963,0.889248076,0.918260534,0.869858333
4674,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.865556537,0.890557912,0.930216528,0.949920162,0.940401498,0.893993866,0.988943969,0.958202984,0.895165294,0.896161607,0.904496922,0.948341985
4675,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.82066893,0.856876446,0.799232959,0.798198816,0.829383402,0.866955497,0.755020337,0.774401311,0.854046776,0.782632794,0.806069517,0.768971154
4676,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.88747328,0.893783955,0.902702059,0.880175068,0.899827883,0.843698918,0.820520079,0.832748012,0.7983746,0.829295903,0.828060412,0.870047758
4677,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.856104898,0.899784271,0.851437193,0.842589716,0.865620367,0.888622587,0.781282001,0.776033824,0.880342772,0.7970062,0.77192674,0.788129525
4678,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.061944546,1.125841364,1.150525874,1.103648016,1.131004612,1.051726812,1.01445047,0.949816908,0.906520253,0.889342548,0.90024039,1.029230687
4679,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.996256359,1.000903929,0.958795761,0.956364003,0.982409538,1.082101564,0.919284078,0.906172959,1.029293376,0.880717518,0.84472088,0.845784259
4680,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.287309075,1.217184411,1.19527566,1.180660927,1.185834652,1.212660026,1.216845052,1.183634637,1.123634139,1.086180129,1.072837586,1.146083176
4681,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.983757576,0.995677055,0.932962035,0.934532737,0.950405368,1.072681891,0.907469349,0.917658366,1.040083576,0.924374324,0.920012746,0.906357204
4682,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.275144136,1.163020681,1.158071619,1.143050913,1.139578667,1.167874044,1.212565945,1.216495893,1.141768286,1.184253796,1.179007942,1.192137308
4683,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.863527472,0.943750097,0.881650971,0.897113374,0.897490822,0.969135097,0.838078261,0.835007543,0.958155558,0.885491959,0.850525241,0.848808545
4684,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.10951709,1.075373278,1.152690601,1.099920358,1.076793748,1.072225125,1.162894668,1.173877703,1.091729017,1.11913493,1.120951655,1.151139368
4685,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.7566866,1.015563558,0.882363747,0.976044843,0.927480035,0.949014135,0.84233106,0.857033657,0.952050936,0.894131027,0.867414688,0.867288986
4686,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.775223537,0.979176653,1.087022822,1.028565824,0.947866745,0.841030605,1.078484381,1.126165881,1.046424836,1.091349911,1.100229909,1.118678615
4687,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.898001495,1.01910329,1.023394375,1.024875328,1.038869857,1.161782866,0.975275074,0.943335134,1.059265244,0.979400438,0.97267124,0.988288731
4688,F,2021,2021,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.898749543,0.965306326,1.035148577,1.030447896,1.04890227,0.976394858,1.177723989,1.169110991,1.108250755,1.120281115,1.13398632,1.181816193
4689,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.857108491,0.931720817,0.907661446,0.92541208,0.932821291,1.017662239,0.877710621,0.85633239,0.963152535,0.889241753,0.918260812,0.869858657
4690,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.865556178,0.8905567,0.930217957,0.949921522,0.940401969,0.893990748,0.988944729,0.958201759,0.895164611,0.896161842,0.904496094,0.948341648
4691,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.82067411,0.856877024,0.79923443,0.798197647,0.829380961,0.866957388,0.755019004,0.774403335,0.854049658,0.782632961,0.806066472,0.768969899
4692,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.887473886,0.893784179,0.902700623,0.88017568,0.899826947,0.843698695,0.820521455,0.832748109,0.79837485,0.829295855,0.8280606,0.870048736
4693,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.856114144,0.899784337,0.851437366,0.842583531,0.865620336,0.888625966,0.78128205,0.776037787,0.880346532,0.797002164,0.771924087,0.7881213
4694,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.061942301,1.125843483,1.150528058,1.103650155,1.131006581,1.051724044,1.014451101,0.949818741,0.906521483,0.889344121,0.90024027,1.029235146
4695,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.996254556,1.000905352,0.958795603,0.956360189,0.982414816,1.082105542,0.919279252,0.906168837,1.029291246,0.880723988,0.844724683,0.845785388
4696,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.287309464,1.217186314,1.195277059,1.180660701,1.185834182,1.212658796,1.216844796,1.183635695,1.123632565,1.086182794,1.072840631,1.146081587
4697,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.983759552,0.99567546,0.932956568,0.934529464,0.950402112,1.072678513,0.907470807,0.917657027,1.040086252,0.924372217,0.920011672,0.906356986
4698,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.275143067,1.163020326,1.158072996,1.143050355,1.139581148,1.167871469,1.212567048,1.216496782,1.141767046,1.184253818,1.179008005,1.192137785
4699,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.863518591,0.943743075,0.881646751,0.897116258,0.897486681,0.969142678,0.838078793,0.835004226,0.958157862,0.885493614,0.850523415,0.848811015
4700,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.109516326,1.075372738,1.152693127,1.099918366,1.076796729,1.072227958,1.162895483,1.17387773,1.091727782,1.119132921,1.120951288,1.151138836
4701,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.756679428,1.015562453,0.882357859,0.976041442,0.927463665,0.949020392,0.842339759,0.857029183,0.952052386,0.894132027,0.867415001,0.867278243
4702,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.775224656,0.979176721,1.087029936,1.028569844,0.947861421,0.841032182,1.078482793,1.126163203,1.046424092,1.091352022,1.100233224,1.118676494
4703,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.8980018,1.019106296,1.023392133,1.024869251,1.038865038,1.161775456,0.975264958,0.943336848,1.059264535,0.979400829,0.972670249,0.988289691
4704,F,2022,2022,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.89874884,0.965305345,1.035147634,1.030450361,1.048906152,0.976396328,1.177721929,1.169110579,1.108251643,1.120280176,1.133985606,1.181817149
4705,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.857107563,0.931721894,0.907664362,0.925404382,0.932822573,1.017658175,0.877712452,0.856335037,0.963153022,0.88924792,0.918256679,0.869857195
4706,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.865557534,0.890556145,0.930216498,0.949921324,0.940399807,0.893994186,0.988943762,0.958203303,0.895165339,0.896161721,0.904495937,0.948341348
4707,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.820668876,0.856876755,0.799234668,0.798200936,0.82938307,0.866959261,0.755017451,0.774401086,0.854049144,0.782631975,0.806069366,0.768971644
4708,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.887474321,0.893785012,0.902701261,0.880175757,0.899828116,0.843698831,0.820521017,0.832748417,0.798374297,0.829296074,0.828061657,0.87004842
4709,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.856113287,0.899788399,0.851443068,0.842583947,0.865613171,0.888626868,0.781282579,0.776035753,0.880347313,0.797001192,0.771927194,0.788116918
4710,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.061945274,1.125842538,1.150525996,1.103651192,1.131006598,1.051724013,1.014450793,0.949818589,0.906523324,0.889343064,0.900242077,1.029233876
4711,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.996251883,1.000900372,0.958794093,0.956360465,0.982410388,1.082105535,0.919279466,0.906168063,1.02928931,0.880720195,0.84472096,0.845786573
4712,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.287309978,1.217186805,1.19527649,1.180659809,1.185833923,1.212656497,1.216846652,1.183635923,1.123633349,1.086180227,1.072839972,1.146082252
4713,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,0.983760169,0.995679698,0.932957011,0.934527072,0.950399299,1.072680877,0.907470655,0.917658258,1.040083829,0.92437218,0.920011455,0.906357226
4714,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.27514202,1.163020637,1.158070562,1.143050469,1.139579916,1.167873097,1.212566852,1.216495602,1.141768056,1.184254252,1.179007931,1.192138828
4715,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.863525158,0.943741352,0.881662116,0.897113483,0.897489679,0.969134846,0.838069837,0.835006446,0.958153966,0.885495721,0.850524676,0.84880799
4716,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.109517105,1.075374192,1.15269149,1.099921061,1.076795722,1.07222498,1.162893508,1.173879315,1.091727868,1.119134952,1.120951458,1.151141046
4717,F,2023,2023,Rapel 220,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.756685749,1.015567501,0.882371713,0.976049773,0.927482051,0.949010697,0.842338504,0.857031345,0.952054411,0.894131981,0.867408213,0.867278043
