ApeNum,ApeAnoIni,ApeAnoFin,ApeEta,ApeSim,ApeNHid,ApeHid01,ApeHid02,ApeHid03,ApeHid04,ApeHid05,ApeHid06,ApeHid07,ApeHid08,ApeHid09,ApeHid10,ApeHid11,ApeHid12,ApeHid13,ApeHid14,ApeHid15,ApeHid16,ApeHid17,ApeHid18,ApeHid19,ApeHid20,ApeHid21,ApeHid22,ApeHid23,ApeHid24,ApeHid25,ApeHid26,ApeHid27,ApeHid28,ApeHid29,ApeHid30,ApeHid31,ApeHid32,ApeHid33,ApeHid34,ApeHid35,ApeHid36,ApeHid37,ApeHid38,ApeHid39,ApeHid40,ApeHid41,ApeHid42,ApeHid43,ApeHid44,ApeHid45,ApeHid46,ApeHid47,ApeHid48,ApeHid49,ApeHid50,ApeHid51,ApeHid52,ApeHid53,ApeHid54,ApeHid55,ApeHid56,ApeHid57,ApeHid58,ApeHid59
4093,12,12,MesJul,16,5,37,33,2,19,51,24,24,44,41,55,20,51,21,55,48,52,9,51,52,3,37,59,25,41,31,47,27,22,48,49,23,1,17,23,35,25,24,5,54,43,21,36,24,50,56,7,41,41,19,41,37,16,31,43,28,47,15,14,27
4094,12,12,MesJul,17,5,12,54,45,23,52,55,1,49,5,53,48,46,59,20,32,18,41,17,46,59,4,2,4,34,26,56,43,6,12,33,17,44,57,43,36,50,38,47,53,47,20,26,45,22,28,27,35,55,54,45,29,22,58,32,7,38,47,32,48
4095,12,12,MesJul,18,5,50,11,56,31,9,3,35,15,29,8,29,24,10,30,43,6,28,43,45,15,35,8,46,15,57,13,9,43,39,50,57,7,47,34,20,34,52,6,28,11,41,14,6,38,31,14,50,54,2,42,18,10,30,6,6,30,4,44,15
4096,12,12,MesJul,19,5,20,35,21,45,7,4,34,40,17,22,25,2,17,17,21,2,36,55,18,40,6,26,30,33,15,15,47,31,55,36,39,53,49,12,29,40,4,57,20,44,26,53,22,58,53,5,8,37,22,29,34,52,20,7,38,16,42,18,57
4097,12,12,MesJul,20,5,30,23,53,24,47,12,30,49,39,2,46,8,38,54,11,13,50,36,54,35,15,38,53,16,50,10,2,40,8,44,22,42,9,58,56,54,32,32,43,6,57,8,28,53,39,28,59,7,18,47,29,59,29,7,21,29,25,30,30
4098,12,12,MesJul,21,5,3,35,31,22,41,29,29,2,12,10,41,10,42,18,48,27,52,11,44,59,2,46,56,6,23,47,53,52,19,24,44,11,17,43,56,8,33,8,56,22,1,37,47,4,40,5,32,8,11,14,52,26,27,34,44,14,18,35,26
4099,12,12,MesJul,22,5,49,44,24,32,39,54,35,30,33,44,33,33,51,8,39,48,14,31,33,42,22,39,50,17,14,29,36,1,24,12,34,5,3,3,41,45,46,12,37,24,41,40,27,58,26,48,31,6,8,57,1,54,58,37,55,20,23,17,19
4100,12,12,MesJul,23,5,25,43,36,17,19,5,22,11,20,11,53,4,14,54,40,59,55,26,9,5,54,55,25,15,39,40,37,4,6,54,9,51,11,5,36,10,42,31,19,19,7,34,5,55,51,46,58,18,21,59,1,35,18,30,59,27,56,26,6
4101,12,12,MesJul,24,5,44,43,8,1,56,28,27,24,40,29,46,24,14,35,56,51,56,8,48,54,36,28,35,22,6,57,30,2,13,19,28,47,48,4,7,43,52,45,11,45,47,9,51,29,48,25,42,30,50,34,51,40,13,26,59,11,53,52,3
4102,12,12,MesJul,25,5,41,15,1,31,5,17,41,29,34,59,17,32,5,8,57,26,54,45,37,13,53,9,50,26,15,26,59,10,38,55,43,1,11,57,43,48,3,54,8,37,35,1,18,6,54,10,24,35,27,17,37,45,37,43,19,43,17,26,47
4103,12,12,MesJul,26,5,21,5,27,38,46,42,3,5,29,10,1,58,26,16,40,22,41,25,39,8,36,20,49,19,12,17,57,20,1,47,54,6,10,49,8,11,16,16,43,31,59,11,26,4,44,10,38,36,19,53,28,53,41,32,4,38,13,38,34
4104,12,12,MesJul,27,5,42,55,50,43,58,20,11,38,27,3,39,19,11,3,58,53,3,21,12,8,15,47,24,33,34,23,47,51,11,31,33,4,39,35,10,24,33,20,26,48,37,11,13,35,1,30,34,10,32,32,25,26,21,58,24,44,23,31,43
4105,12,12,MesJul,28,5,16,57,54,2,2,8,53,3,44,4,54,58,21,52,12,51,36,33,59,39,18,37,18,49,8,5,36,45,50,33,58,7,43,37,1,51,29,49,39,50,34,22,46,6,14,7,58,45,45,42,15,5,6,47,57,32,6,54,46
4106,12,12,MesJul,29,5,57,32,50,41,48,22,27,52,39,36,26,46,34,16,57,3,21,46,6,10,6,56,53,13,32,53,54,20,58,36,38,48,59,36,32,4,8,56,43,34,50,24,26,43,58,55,7,59,41,43,5,52,11,44,39,36,25,46,32
4107,12,12,MesJul,30,5,8,32,22,20,49,23,3,32,2,42,19,13,51,50,23,30,12,45,51,57,5,2,51,27,56,9,53,50,27,37,37,16,10,20,43,17,33,42,4,52,31,45,36,18,11,1,12,59,4,6,5,34,58,36,36,45,1,49,11
4108,12,12,MesJul,31,5,41,17,6,11,23,3,55,36,55,12,3,8,45,22,42,4,27,45,44,57,24,50,32,52,17,3,26,40,33,20,19,17,58,26,5,22,16,45,57,23,4,18,20,6,50,34,38,38,21,12,24,19,33,40,58,32,33,7,30
4109,12,12,MesJul,32,5,17,42,38,27,50,38,22,11,41,43,8,58,35,8,21,41,20,10,21,33,13,36,23,23,39,30,52,58,38,58,31,6,26,22,3,59,22,48,56,9,56,53,35,12,3,57,2,59,27,43,28,26,29,25,27,3,55,59,38
4110,12,12,MesJul,33,5,46,42,15,9,44,31,47,7,50,5,46,7,6,9,31,39,14,11,28,13,37,27,42,55,14,28,44,46,32,42,56,13,22,13,46,16,13,3,52,47,35,56,16,6,49,40,15,36,46,13,58,45,15,42,5,59,56,33,42
4111,12,12,MesJul,34,5,38,55,10,57,56,23,45,33,43,38,43,1,3,32,26,5,48,50,51,49,37,15,32,33,28,39,23,54,25,59,22,16,4,35,16,51,45,21,25,4,47,35,5,54,29,54,14,18,16,49,52,35,49,14,50,3,26,23,52
4112,12,12,MesJul,35,5,38,30,5,57,29,29,48,34,54,23,54,37,13,56,24,15,42,3,1,43,48,47,35,27,36,16,35,37,48,28,46,6,31,58,31,39,33,50,24,41,36,10,3,50,38,51,42,14,30,16,18,27,25,56,14,25,39,15,2
4113,12,12,MesJul,36,5,36,47,9,46,56,32,35,21,57,50,17,48,52,43,20,19,44,1,51,36,6,14,57,41,30,44,28,36,57,44,50,23,51,30,1,14,5,11,44,10,5,40,4,37,14,12,34,46,23,10,28,41,28,17,25,52,48,53,25
4114,12,12,MesJul,37,5,46,58,50,13,47,51,53,16,34,45,4,51,37,15,17,15,55,43,55,44,8,44,29,50,49,59,26,59,2,47,33,21,50,2,31,55,47,46,24,29,15,6,44,20,17,26,29,43,13,59,16,50,10,31,31,18,26,35,36
4115,12,12,MesJul,38,5,51,22,3,46,28,22,7,13,35,56,6,56,1,6,12,49,34,55,54,50,31,26,3,7,34,13,46,22,13,46,46,44,59,37,17,39,21,32,6,42,18,52,38,52,48,5,49,59,18,55,43,30,23,13,4,57,20,7,56
4116,12,12,MesJul,39,5,53,9,16,47,14,40,35,4,20,27,56,9,7,25,17,15,18,17,16,39,42,11,15,44,27,26,32,33,54,9,56,47,14,8,26,11,17,48,52,38,6,19,55,53,27,54,25,8,35,54,16,9,23,43,44,57,35,51,17
4117,12,12,MesJul,40,5,1,12,51,35,22,28,36,35,33,10,40,44,31,20,23,11,36,4,36,22,6,27,15,51,46,55,52,24,14,17,41,38,6,42,39,44,36,17,49,20,35,38,46,34,56,31,54,41,25,20,5,3,24,53,27,10,9,24,23
4118,12,12,MesJul,41,5,1,35,48,59,16,10,55,53,47,6,38,13,17,31,19,1,29,50,1,18,16,25,42,38,34,20,34,21,37,22,30,24,30,52,3,15,13,32,2,5,51,22,34,16,34,28,34,54,54,34,34,31,26,22,39,6,59,20,36
4119,12,12,MesJul,42,5,41,7,32,45,8,50,55,2,37,38,17,22,8,42,42,52,14,22,19,34,1,30,9,26,49,17,26,36,39,8,33,31,59,28,31,33,53,36,21,43,1,9,55,43,21,27,57,1,42,11,44,33,2,14,44,42,38,13,51
4120,12,12,MesJul,43,5,31,19,11,34,55,13,21,9,15,2,54,46,56,35,23,24,3,5,27,56,6,28,34,28,51,12,21,3,36,44,33,44,14,4,20,54,15,6,34,52,55,36,16,13,2,32,13,6,29,51,25,53,50,15,15,6,38,6,37
4121,12,12,MesJul,44,5,31,38,40,11,11,3,40,35,28,40,31,20,3,51,5,22,25,18,50,15,52,50,20,51,23,36,43,1,22,27,39,11,26,20,2,44,5,7,55,42,25,21,37,25,42,37,13,8,36,58,39,44,10,20,52,8,50,6,5
4122,12,12,MesJul,45,5,16,45,41,56,38,16,20,26,1,15,47,25,16,34,39,51,32,48,54,58,59,30,48,19,56,30,29,49,31,44,49,27,11,28,3,36,31,29,15,45,12,46,41,48,28,57,11,59,15,55,4,35,36,13,15,19,45,19,16
4123,12,12,MesJul,46,5,19,30,43,41,47,43,19,39,13,38,53,11,1,28,53,24,53,32,19,13,45,12,35,6,31,11,58,29,57,6,57,7,29,27,54,34,4,16,42,47,14,36,41,15,51,43,12,13,37,9,11,56,23,34,50,12,21,46,21
4124,12,12,MesJul,47,5,48,36,15,48,6,49,52,1,32,38,4,19,5,33,47,56,42,9,5,43,8,37,47,53,24,45,26,35,39,10,23,15,32,15,9,52,35,58,13,13,20,19,7,23,6,9,39,36,48,59,56,41,45,29,24,38,54,1,35
4125,12,12,MesJul,48,5,54,28,22,19,17,39,22,37,2,50,36,28,25,43,7,28,50,2,2,14,59,19,26,21,44,13,2,15,58,8,23,31,1,46,5,48,11,15,30,19,11,45,23,52,43,3,26,35,26,52,58,15,9,7,33,14,21,56,48
4126,12,12,MesJul,49,5,51,44,5,25,37,48,27,45,3,41,3,19,45,35,30,21,52,20,12,28,27,54,40,26,59,37,12,6,1,42,13,37,17,59,25,26,26,12,43,57,4,39,30,55,46,49,34,13,53,21,11,56,22,21,56,15,16,26,59
4127,12,12,MesJul,50,5,35,48,41,37,44,45,53,27,45,20,30,8,14,8,48,21,17,50,26,27,40,35,49,24,10,46,50,43,18,1,36,51,14,50,23,43,8,27,50,29,38,34,52,37,22,33,45,36,56,8,56,45,16,5,27,24,9,51,2
4128,12,12,MesJul,51,5,50,30,20,13,18,28,3,42,59,46,48,2,31,13,48,9,13,2,59,18,25,29,13,1,40,8,18,20,21,43,47,10,35,36,43,40,13,42,13,20,50,48,27,4,57,31,28,34,58,53,54,28,48,44,17,20,39,15,10
4129,12,12,MesJul,52,5,20,35,22,53,51,25,16,9,5,18,11,24,56,8,42,16,8,56,8,21,21,45,57,57,4,34,3,57,39,19,42,36,17,17,48,44,20,53,58,44,35,3,18,14,7,25,18,17,10,7,18,27,5,28,25,11,40,58,55
4130,12,12,MesJul,53,5,35,53,6,3,41,14,53,38,59,28,51,59,12,4,2,58,35,53,15,48,35,27,2,24,54,18,55,38,19,54,15,2,23,5,11,20,59,7,53,41,30,17,10,25,36,36,7,5,34,18,9,4,26,56,39,29,42,48,19
4131,12,12,MesJul,54,5,4,38,7,48,26,41,12,19,27,30,48,7,36,18,6,55,10,48,13,54,57,43,51,19,1,37,7,45,22,36,1,42,26,24,5,56,1,51,37,6,24,29,25,56,12,10,46,58,36,23,2,9,13,7,47,44,9,2,37
4132,12,12,MesJul,55,5,56,44,23,47,11,31,36,59,27,23,22,40,38,42,30,37,50,23,35,29,6,23,41,31,57,9,18,5,29,5,11,43,59,56,44,26,44,57,37,20,22,58,14,3,37,57,18,59,33,27,58,21,4,36,41,12,19,10,25
4133,12,12,MesJul,56,5,24,56,7,29,22,16,4,20,25,11,32,2,53,32,39,58,45,54,40,47,29,51,25,46,55,44,17,5,4,53,23,53,22,44,45,15,48,44,7,54,32,26,39,18,14,15,7,9,11,25,42,39,49,34,50,13,45,27,11
4134,12,12,MesJul,57,5,53,50,28,35,31,40,17,9,48,50,41,47,44,23,53,7,19,59,47,12,2,13,41,3,42,47,43,26,4,50,56,47,4,12,14,56,48,15,35,44,13,19,15,55,7,40,1,29,41,39,38,37,39,17,49,59,30,36,11
4135,12,12,MesJul,58,5,48,13,18,11,22,18,9,2,3,51,34,45,26,15,48,10,22,52,41,51,53,3,54,7,48,36,46,54,50,6,13,36,31,23,16,30,14,14,18,17,19,30,54,12,15,6,12,17,27,45,14,38,57,51,22,36,31,47,21
4136,12,12,MesJul,59,5,8,30,3,45,8,18,8,21,14,49,24,1,7,34,19,46,59,20,7,14,37,9,19,21,6,14,37,52,34,48,35,8,15,36,26,25,33,18,3,28,44,28,50,24,17,21,3,42,11,25,54,4,38,24,34,56,54,54,34
4137,12,12,MesAgo,1,5,33,3,25,52,14,8,52,51,36,5,55,18,52,27,22,7,28,13,18,9,23,5,6,23,26,31,44,13,26,29,12,56,35,19,55,4,54,5,39,10,5,16,9,18,33,26,1,40,24,36,59,33,1,58,28,51,20,50,3
4138,12,12,MesAgo,2,5,19,51,38,45,57,6,4,1,28,15,45,11,38,48,22,47,40,56,7,3,48,51,31,27,58,19,47,19,40,10,3,4,16,45,40,10,16,20,10,10,25,24,7,59,26,32,9,45,1,28,49,41,3,24,30,22,37,35,7
4139,12,12,MesAgo,3,5,6,44,14,21,41,14,48,36,13,52,20,56,40,59,55,18,12,17,52,13,2,48,33,44,36,15,42,35,14,58,44,27,12,3,45,42,34,33,25,27,31,28,33,21,14,48,5,22,37,22,47,32,35,50,44,36,15,55,43
4140,12,12,MesAgo,4,5,3,20,42,49,24,12,46,51,11,58,49,33,7,35,10,54,55,13,9,45,26,21,42,31,36,24,49,56,46,22,37,45,21,38,15,23,36,6,39,52,20,45,19,26,4,12,25,43,8,21,2,39,15,46,57,49,13,35,28
4141,12,12,MesAgo,5,5,23,29,13,8,43,42,58,15,3,42,34,35,48,26,58,5,1,41,4,43,22,5,1,1,12,34,25,46,12,6,6,25,26,14,11,29,4,25,21,20,28,51,21,29,28,26,6,9,47,13,52,54,43,54,38,41,23,5,2
4142,12,12,MesAgo,6,5,7,27,38,17,44,12,19,11,51,9,16,48,45,4,29,15,16,51,11,56,8,16,22,30,23,11,15,57,7,52,28,26,33,24,45,38,21,35,28,49,27,17,15,21,24,51,37,46,53,6,55,5,32,10,33,58,23,2,1
4143,12,12,MesAgo,7,5,8,26,37,2,28,28,4,36,11,21,26,6,42,31,40,33,34,40,45,30,24,53,38,57,26,46,44,43,44,47,34,15,46,8,21,8,47,59,30,20,8,28,22,53,30,34,58,21,32,17,50,32,55,30,3,3,17,50,53
4144,12,12,MesAgo,8,5,36,56,49,53,46,24,48,35,53,22,25,27,57,30,26,21,9,15,55,28,15,5,12,52,52,30,40,57,39,41,3,24,5,21,59,18,37,24,35,28,34,29,3,59,33,51,28,37,28,37,58,14,48,42,28,37,2,9,53
4145,12,12,MesAgo,9,5,40,45,32,35,8,37,50,59,53,29,32,36,53,38,25,8,41,19,48,38,18,27,33,44,20,35,46,2,49,3,28,32,56,57,47,39,45,54,34,35,28,13,12,49,42,29,13,35,7,1,28,20,51,12,32,2,20,5,27
4146,12,12,MesAgo,10,5,14,56,12,14,15,42,55,54,21,2,19,4,45,30,39,31,50,13,42,47,47,26,3,10,44,23,39,47,21,54,56,59,8,59,22,58,39,7,45,18,3,47,4,28,30,55,23,50,20,31,34,8,55,5,45,27,1,5,19
4147,12,12,MesAgo,11,5,24,6,44,17,45,33,35,29,42,48,12,23,26,54,46,14,24,40,21,59,45,27,43,55,44,42,40,2,40,54,23,37,38,21,30,29,50,23,20,29,42,43,44,1,16,35,38,18,55,9,14,41,32,30,45,58,33,49,7
4148,12,12,MesAgo,12,5,4,12,31,27,28,40,35,27,14,13,2,22,9,42,29,14,2,41,25,11,12,47,10,46,3,50,28,50,8,2,35,29,19,33,12,40,6,5,36,33,14,10,14,23,30,26,21,12,25,33,37,52,37,21,55,24,8,58,3
4149,12,12,MesAgo,13,5,5,36,22,34,49,41,42,16,23,21,1,47,51,13,11,29,8,45,6,43,15,58,36,52,13,27,39,11,57,51,51,9,59,4,30,3,53,4,4,31,49,38,3,28,59,57,37,21,42,3,47,39,48,5,48,24,25,48,57
4150,12,12,MesAgo,14,5,47,8,25,28,50,44,22,4,35,58,15,3,2,56,17,28,52,49,21,40,27,1,41,12,39,52,17,51,29,18,14,53,17,19,20,55,8,11,9,26,3,17,35,48,1,2,55,16,48,45,24,25,42,16,14,15,4,39,50
4151,12,12,MesAgo,15,5,1,2,55,50,30,51,5,10,18,53,17,19,23,11,50,8,17,7,43,7,21,46,24,27,30,44,25,48,15,28,44,8,4,45,19,51,8,5,38,35,23,32,24,44,39,40,37,28,5,38,53,24,2,23,9,40,47,37,21
4152,12,12,MesAgo,16,5,38,43,13,6,22,17,13,54,29,35,51,51,16,48,23,20,7,4,20,23,46,32,20,48,23,52,21,52,21,48,1,39,54,44,30,56,22,36,3,19,8,16,59,38,56,5,29,50,53,52,46,41,6,51,47,27,21,24,19
4153,12,12,MesAgo,17,5,32,50,27,55,29,45,4,38,23,47,43,57,42,48,52,42,34,22,25,36,32,53,37,47,5,41,47,16,14,36,37,41,30,33,20,42,52,57,49,51,2,53,30,22,51,46,26,33,30,26,6,35,46,30,18,25,2,16,8
4154,12,12,MesAgo,18,5,27,55,10,39,15,44,37,2,9,9,45,25,46,13,38,29,8,9,27,46,23,10,29,35,48,40,34,53,11,14,43,59,30,3,15,51,37,34,29,3,8,56,20,54,12,16,57,15,39,29,5,10,3,43,20,22,28,17,42
4155,12,12,MesAgo,19,5,18,47,14,22,34,23,18,58,26,31,19,46,42,35,53,6,29,43,18,9,53,33,11,20,4,39,38,4,7,35,24,7,6,11,13,19,14,51,59,47,24,15,37,36,45,7,21,58,39,52,6,1,21,56,54,43,3,54,39
4156,12,12,MesAgo,20,5,8,15,33,38,35,44,30,15,9,23,4,26,33,2,18,25,52,37,27,8,43,38,42,5,18,16,52,8,20,39,11,20,42,15,39,13,23,24,38,12,54,38,7,21,35,38,56,58,19,51,8,42,22,28,3,58,53,21,49
4157,12,12,MesAgo,21,5,51,2,6,33,35,7,52,35,8,16,23,17,22,48,10,18,27,41,46,11,42,30,26,51,18,25,46,55,43,50,44,4,37,29,27,31,29,11,51,46,30,24,23,41,52,4,30,44,20,44,4,44,59,19,11,45,39,26,13
4158,12,12,MesAgo,22,5,2,4,7,48,15,25,17,47,18,29,29,27,17,47,44,56,33,15,10,41,20,24,54,9,41,42,29,8,47,50,26,59,36,25,54,48,9,4,49,20,58,33,38,53,59,10,17,42,29,21,3,29,37,23,13,54,38,48,23
4159,12,12,MesAgo,23,5,42,29,33,22,52,24,16,55,19,19,48,33,15,19,6,58,45,9,32,39,2,2,1,9,21,57,51,4,19,20,11,45,39,40,37,19,54,15,19,14,54,55,29,45,12,56,52,26,52,38,19,15,9,4,4,25,30,52,44
4160,12,12,MesAgo,24,5,11,48,15,26,30,31,1,55,41,23,57,26,58,8,11,42,56,36,25,25,6,39,37,58,47,21,55,24,43,53,39,8,15,27,4,29,12,17,39,5,10,29,43,7,50,55,13,40,20,49,41,16,39,29,55,46,36,15,21
4161,12,12,MesAgo,25,5,19,28,55,18,32,24,38,14,35,21,24,40,25,1,15,54,49,26,23,55,12,18,5,26,56,30,9,50,53,22,36,7,7,11,32,34,40,13,17,41,49,10,25,30,32,18,55,13,24,22,35,28,23,23,30,28,18,11,36
4162,12,12,MesAgo,26,5,27,11,28,15,20,1,31,16,22,47,42,16,35,47,57,18,38,38,18,14,50,12,39,37,43,32,26,34,56,8,21,59,20,48,2,28,21,47,26,6,38,4,22,49,20,14,27,28,19,34,18,45,39,8,56,33,7,43,28
4163,12,12,MesAgo,27,5,20,39,55,10,47,12,33,27,26,36,36,23,25,29,46,36,31,5,40,20,58,13,34,35,51,48,54,54,1,55,34,50,16,25,18,49,38,5,17,19,49,14,49,41,5,53,5,25,25,53,46,39,10,20,52,30,48,17,8
4164,12,12,MesAgo,28,5,8,53,52,44,18,36,12,18,44,37,32,46,53,58,56,4,4,33,15,28,59,41,9,34,32,34,50,24,31,15,16,21,5,10,10,7,46,30,22,36,23,3,28,28,51,4,50,49,17,4,44,48,46,23,58,2,8,1,24
4165,12,12,MesAgo,29,5,57,55,39,50,20,15,34,54,8,46,52,24,3,24,3,50,51,50,26,4,33,17,13,47,14,21,36,47,18,12,32,21,4,7,28,35,10,46,14,48,33,40,6,51,39,51,52,38,16,55,12,4,4,2,31,31,13,35,59
4166,12,12,MesAgo,30,5,4,37,14,26,38,38,29,45,2,4,8,51,35,2,10,40,30,6,7,20,50,33,2,12,57,23,32,34,13,44,45,51,39,19,5,14,27,53,49,28,2,25,30,3,53,51,58,45,48,16,41,56,22,17,4,23,58,19,38
4167,12,12,MesAgo,31,5,34,30,53,4,42,53,42,58,33,7,1,37,44,32,54,36,10,51,9,36,20,41,34,51,21,54,35,27,31,1,5,7,40,1,31,57,2,9,6,3,17,25,38,3,23,54,15,21,40,34,17,50,14,33,50,55,33,8,58
4168,12,12,MesAgo,32,5,39,13,15,41,35,56,19,14,10,47,26,24,23,34,54,52,55,14,7,34,58,46,2,43,54,23,34,11,59,32,28,40,27,36,19,11,57,19,28,33,12,14,49,49,24,42,27,58,19,25,56,50,52,40,44,25,45,26,36
4169,12,12,MesAgo,33,5,7,52,34,11,15,2,7,8,12,14,7,43,59,51,25,31,29,34,49,11,21,54,54,20,46,2,52,47,17,58,36,28,29,18,42,42,55,46,14,23,52,30,12,30,22,39,31,38,39,23,27,5,15,4,7,16,10,48,30
4170,12,12,MesAgo,34,5,58,26,58,38,51,3,26,21,27,11,44,49,30,20,26,11,20,35,51,42,31,17,59,22,58,1,54,46,10,52,51,17,46,11,54,16,28,31,3,7,31,44,2,43,38,12,25,39,12,19,15,24,47,58,36,9,14,17,53
4171,12,12,MesAgo,35,5,51,30,4,26,2,7,13,47,24,1,4,26,46,52,19,34,41,20,12,57,53,28,2,58,16,13,50,52,36,38,22,43,8,50,35,31,53,54,8,43,25,21,17,41,3,7,32,35,51,42,14,57,29,32,24,22,42,57,47
4172,12,12,MesAgo,36,5,30,8,13,26,57,34,44,59,50,25,4,5,49,47,51,50,6,33,2,2,42,30,34,6,59,14,2,1,31,41,15,34,46,33,23,52,34,7,40,42,42,51,15,51,40,21,50,32,29,21,7,33,24,33,7,13,14,26,15
4173,12,12,MesAgo,37,5,23,3,52,57,12,47,33,6,56,10,1,43,5,26,42,59,50,13,24,25,24,19,48,14,33,9,56,49,49,18,31,21,28,53,55,1,41,11,37,41,46,48,3,38,45,30,3,57,12,15,19,17,16,19,10,12,54,48,53
4174,12,12,MesAgo,38,5,50,17,57,31,29,43,54,17,53,21,28,26,39,50,47,14,17,56,22,33,38,48,25,10,55,8,5,56,24,33,47,24,48,31,16,20,39,9,16,22,5,29,36,34,40,6,25,45,20,29,13,26,33,34,5,46,1,13,11
4175,12,12,MesAgo,39,5,2,55,16,36,59,1,53,19,23,37,30,27,4,33,25,21,2,18,49,46,18,21,19,6,11,5,53,33,2,51,51,26,52,36,11,32,38,50,18,31,34,57,3,7,8,2,49,10,7,32,19,22,15,21,2,28,19,6,31
4176,12,12,MesAgo,40,5,49,2,7,2,10,47,41,37,29,25,13,1,37,36,37,58,42,28,54,8,14,57,30,29,57,55,13,31,29,10,24,3,49,39,1,26,51,23,45,3,19,1,53,30,36,22,23,47,8,47,37,15,37,7,49,32,1,50,55
4177,12,12,MesAgo,41,5,48,32,42,42,30,56,10,32,24,58,38,7,14,21,26,5,11,14,29,53,2,36,34,55,6,8,30,9,7,48,35,58,4,8,56,12,32,9,12,27,6,41,44,52,58,46,13,47,37,32,29,37,58,49,2,28,40,27,38
4178,12,12,MesAgo,42,5,49,24,59,41,32,17,20,36,57,59,40,22,54,28,19,22,51,53,37,8,14,50,23,4,8,54,28,53,37,52,5,12,1,19,37,36,36,34,38,8,46,16,44,54,9,5,51,14,8,49,31,33,2,10,7,52,56,16,34
4179,12,12,MesAgo,43,5,17,21,51,34,32,11,47,5,34,5,30,41,18,51,42,14,24,28,13,42,3,50,20,44,4,45,12,29,4,36,28,11,33,27,48,38,39,23,11,44,26,19,8,57,57,50,39,26,11,26,18,10,4,53,34,56,2,51,21
4180,12,12,MesAgo,44,5,29,26,8,31,46,13,7,44,16,49,55,19,41,13,37,11,42,48,55,14,16,31,9,13,49,53,28,29,39,43,26,49,57,59,16,58,51,3,9,21,56,4,44,30,32,44,41,44,35,5,41,6,15,4,21,13,30,46,56
4181,12,12,MesAgo,45,5,39,53,18,1,39,23,18,43,5,51,10,25,59,47,37,29,16,33,18,55,8,46,25,18,45,50,25,42,23,35,23,30,48,39,52,53,53,15,59,36,39,11,55,41,56,36,59,11,11,3,45,15,28,55,36,8,38,35,7
4182,12,12,MesAgo,46,5,31,23,12,33,19,54,32,29,1,22,23,2,54,5,58,47,8,35,44,10,21,27,5,23,57,52,15,11,59,5,46,15,44,44,44,17,8,58,46,18,20,36,30,58,40,12,8,39,24,13,21,39,14,22,8,21,38,9,59
4183,12,12,MesAgo,47,5,31,19,44,20,4,7,42,10,53,50,22,3,28,45,52,36,9,32,49,24,9,1,26,45,48,57,24,10,11,14,26,37,25,14,2,4,36,24,13,44,8,45,17,4,28,33,37,45,30,54,26,30,47,11,4,25,30,56,57
4184,12,12,MesAgo,48,5,27,28,17,36,8,6,47,16,24,21,41,48,27,17,19,51,12,18,51,4,34,34,14,36,10,48,46,32,42,9,7,35,21,26,47,23,48,26,16,43,58,48,15,50,41,3,25,55,47,19,11,18,59,51,49,17,35,12,8
4185,12,12,MesAgo,49,5,54,29,27,22,34,31,41,36,12,11,46,52,38,12,18,51,19,50,8,7,8,18,55,48,1,3,55,37,34,19,39,37,59,6,24,39,49,22,7,9,55,24,58,46,58,7,32,8,54,31,16,55,8,57,13,2,4,49,36
4186,12,12,MesAgo,50,5,52,47,6,2,51,49,36,9,28,24,29,11,46,19,30,17,47,28,23,44,44,2,57,9,39,55,34,8,15,6,57,52,20,51,57,29,25,28,12,50,59,59,36,53,41,49,10,39,28,25,34,20,38,14,42,29,7,11,36
4187,12,12,MesAgo,51,5,9,59,51,33,17,15,54,47,31,52,7,19,12,44,5,8,48,27,43,18,38,21,26,38,59,47,43,21,58,27,24,28,23,7,41,18,8,42,24,40,24,41,2,27,27,44,15,16,29,3,40,55,15,36,56,8,7,15,23
4188,12,12,MesAgo,52,5,51,23,5,13,56,14,41,54,52,27,27,53,18,16,2,49,31,17,15,34,38,49,17,7,38,53,51,11,2,53,31,21,34,17,28,23,29,59,16,22,28,59,16,10,10,29,50,27,10,22,34,58,25,59,55,7,45,8,16
4189,12,12,MesAgo,53,5,56,43,30,12,21,12,38,47,47,39,19,2,44,11,6,2,58,34,37,15,45,47,35,52,23,41,21,11,37,9,22,27,37,8,44,9,45,6,32,9,29,19,32,20,34,44,52,24,36,31,52,24,1,52,43,11,34,54,6
4190,12,12,MesAgo,54,5,13,23,46,11,49,35,54,55,46,45,29,2,58,34,25,43,20,19,16,27,52,56,56,6,15,41,32,46,44,41,23,15,42,11,35,13,29,13,39,28,54,28,30,31,52,22,3,47,39,51,12,2,45,48,19,55,13,13,49
4191,12,12,MesAgo,55,5,36,53,23,50,38,31,31,31,28,42,11,24,38,31,55,6,14,34,22,12,51,12,25,11,46,18,2,51,3,47,19,24,58,29,55,19,32,25,26,55,27,22,30,12,14,25,38,43,46,39,2,47,28,3,3,43,37,58,28
4192,12,12,MesAgo,56,5,46,5,2,28,54,32,11,23,7,6,1,33,51,9,7,47,20,36,27,29,17,58,29,31,31,26,3,20,58,59,39,11,33,32,1,49,33,35,34,43,54,6,12,6,57,17,39,49,46,18,21,32,51,17,21,56,53,13,39
